gender,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,22,0,0,0,0,0,0,0,20.75,0.3609282708570775,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,39,0,0,0,1,0,1,1,40.6,0.2957449562740967,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,45,0,0,0,0,0,0,1,20.4,0.32004999638756965,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,1,0,2,0,0,0,0,0,0,0,20.35,0.5366824861422008,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,57,0,0,0,0,0,0,0,19.75,0.303796409187205,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,1,1,8,0,0,0,0,1,0,1,54.4,0.3579885708710871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,7,1,1,0,0,0,1,1,94.7,0.33779514363260077,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,6,0,1,0,0,0,0,1,30.5,0.41059430859655427,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,7,0,0,0,0,0,0,0,20.45,0.43346807108040153,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,49,0,0,0,1,1,0,1,66.15,0.26051393568055636,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,65,1,1,0,1,0,0,1,89.85,0.23561715903334543,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,55,0,0,0,0,0,0,0,45.05,0.2721245271925563,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,1,71,1,1,1,1,1,1,0,86.85,0.23291297692341667,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,35,1,1,1,1,0,0,1,96.75,0.25783854054001903,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,3,0,0,0,0,0,0,1,77.0,0.4017722270828362,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,11,0,0,0,0,0,0,0,20.1,0.40658692853170053,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,75.3,0.48663219427689164,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,17,1,1,1,1,1,0,1,106.65,0.2902616271620116,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,72,1,0,1,1,1,1,1,110.15,0.22416507066260882,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,28,1,0,0,0,0,1,1,82.85,0.27482762240622244,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,0,18,0,0,0,0,0,0,0,20.1,0.37313727130516594,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,0,40,0,1,0,1,1,1,1,99.2,0.25034549638919984,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,52,0,0,1,0,0,1,1,59.45,0.26268364017307927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,47,0,1,0,0,1,0,1,58.6,0.26759711554078053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,1,0,0,0,0,49.7,0.31213728361140375,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,1,66,1,1,1,1,0,0,0,65.85,0.24998932044457883,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,8,0,0,0,0,0,0,1,73.5,0.341342934749693,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,47,1,0,0,0,0,1,0,85.5,0.25055048229110116,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,7,0,0,0,0,0,0,0,20.05,0.4270563410294029,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,71,1,1,1,1,1,1,0,113.65,0.2228390747967991,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,0,50,1,1,0,0,0,0,1,83.4,0.24982039874813522,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,46,1,1,1,1,0,0,0,65.65,0.26263404812891794,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,0,0,0,70.4,0.4921202358548834,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,66,1,0,1,1,1,1,1,61.35,0.24902270798421164,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1,0,42,0,0,1,1,0,0,1,85.9,0.2539335278197417,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,5,0,0,0,1,0,0,1,75.65,0.3684876433696664,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,7,1,0,0,0,0,0,1,49.75,0.38015708951768873,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,0,29,0,1,1,0,0,1,0,70.9,0.2825666980774644,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,1,1,27,0,1,0,0,0,0,0,49.85,0.30131734402177374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,15,0,1,0,0,0,0,1,75.3,0.3090611182356474,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,25,0,0,0,0,0,0,0,20.1,0.3566316164907521,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,0,11,0,0,0,0,1,1,1,94.0,0.3122504942557852,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,57,1,1,1,1,1,0,1,103.05,0.23507662439905558,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,67,1,1,1,1,1,1,1,118.35,0.2245324241945483,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,0,47,0,0,1,0,1,1,0,99.7,0.2439273017844125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,13,0,0,0,0,1,0,1,81.9,0.31472975629636923,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,8,1,0,0,0,0,0,1,30.45,0.40504624697473857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,44,0,0,0,0,1,1,1,96.1,0.24737219597528265,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,71,1,0,0,0,1,0,1,66.2,0.24439848824416885,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,1,0,24,0,1,1,0,1,1,1,104.25,0.27265672352244263,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,15,0,1,0,0,0,0,1,80.2,0.30603425183973376,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0,0,0,0,19.75,0.6082360400688648,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,2,0,0,0,0,0,0,1,72.6,0.43178976689589776,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,55,1,1,1,1,1,1,1,116.5,0.2321850729340909,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,71,0,1,0,1,1,1,1,106.8,0.22541204255053454,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,1,1,50,0,0,0,0,0,0,0,24.95,0.3042203954178261,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,1,1,1,89.25,0.4730408313021178,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,5,0,0,0,0,0,0,1,19.25,0.4759282901193014,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,66,1,1,1,1,1,0,1,104.55,0.2298644766868594,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,49,1,1,1,1,1,1,1,87.2,0.24755310039126163,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,1,0,3,0,1,0,0,0,0,1,30.75,0.47894382821397996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,66,0,0,0,0,0,0,1,25.7,0.2890513314744539,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,0,1,11,0,0,0,0,0,1,0,86.2,0.322236858000537,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,28,0,0,0,1,0,0,1,30.1,0.32747381541728254,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,0,65,1,1,1,0,1,0,1,99.35,0.23239796005448857,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,0,62,0,0,0,0,0,0,1,19.2,0.31014264804941793,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,1,0,2,0,0,0,0,0,0,0,20.1,0.5339532078618145,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,0,0,0,0,20.35,0.5526482688154613,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,55,0,0,0,0,0,0,1,25.65,0.29941146229496085,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,1,0,41,0,1,0,0,1,1,1,94.55,0.2525782535345139,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,17,1,0,1,0,1,1,1,104.2,0.2882458133376159,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,30,0,0,0,1,1,1,1,94.4,0.26902013792415624,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,17,1,1,0,0,0,0,0,56.1,0.31911373120596725,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,16,1,1,0,1,0,1,0,68.25,0.3105493278755286,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,72,0,0,0,0,0,0,0,24.75,0.28731678163981494,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,9,0,0,0,0,0,0,1,76.25,0.3368222375893979,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,0,0,0,74.35,0.48766303574782244,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,23,0,1,0,1,0,0,0,54.15,0.30221745136314776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,8,0,0,0,0,0,0,0,19.45,0.4295458123358983,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,19,1,1,0,0,0,0,1,34.95,0.34336389973084197,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,7,1,0,0,0,0,0,1,53.65,0.3677396220858592,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,1,0,0,0,0,0,0,1,69.65,0.49299950120017866,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,61,1,0,1,0,1,1,0,104.0,0.23230107915775644,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,0,57,1,1,0,1,1,0,1,70.35,0.24970974030006018,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,9,0,0,0,0,0,1,1,80.8,0.33456070239700186,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,15,1,0,1,0,0,1,0,64.85,0.3189008016618401,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,19.65,0.6087508410086684,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,12,0,0,0,0,0,0,0,45.9,0.35425451980375877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,54,0,0,0,0,0,0,0,20.0,0.30896246832238045,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,1,1,4,0,0,0,0,0,0,0,44.8,0.42501835820887635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,7,0,0,0,0,1,0,1,80.3,0.35188934236774455,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,20,0,0,0,0,0,0,0,20.35,0.3694652694406519,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,26,1,0,0,1,0,1,0,45.8,0.3090813238115943,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,36,0,0,0,0,0,1,1,84.1,0.2630028802790319,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,53,0,1,1,1,1,1,1,108.95,0.23647765483152502,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,0,0,0,1,1,1,1,69.35,0.41657696884037093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,68,1,1,1,1,1,1,0,64.35,0.2457520044394681,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,1,1,72,1,1,1,1,1,1,1,90.8,0.23209394981956472,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,12,0,0,0,0,0,0,0,24.95,0.39087419376019067,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,1,34,0,1,0,0,0,0,1,79.6,0.2676807265989668,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,68,1,1,0,0,0,0,1,84.7,0.236526972496206,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,50,1,0,1,1,1,0,1,70.8,0.2569066121335724,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,0,1,0,0,0,0,1,0,1,36.45,0.5491829908140218,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,41,0,1,1,0,1,1,1,104.4,0.24961602523278015,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,30,0,0,0,1,1,1,1,101.5,0.26454189965024577,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,1,0,1,0,0,0,0,0,54.3,0.5138858921795026,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,1,29,0,0,1,0,1,1,1,103.95,0.2638360277205588,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,23,1,1,1,1,1,1,1,91.1,0.2773227554689536,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,60,0,0,0,0,0,0,0,19.95,0.3071955516374865,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,0,72,0,0,0,0,0,0,0,26.45,0.28378587253315934,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,22,0,1,1,0,1,0,1,89.4,0.28169171091946094,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,72,1,1,1,1,1,0,1,75.1,0.23921731726308082,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,66,0,1,1,0,1,1,0,108.1,0.22736532753482355,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,0,72,0,1,1,1,1,1,1,110.15,0.22361238840911557,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,1,0,47,1,0,0,0,0,0,0,80.35,0.25285915185820623,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,51,0,1,1,1,1,1,1,111.5,0.23658085580660346,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,1,70,0,1,1,0,1,1,1,106.5,0.22654652080873014,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,0,9,0,0,0,0,0,0,1,19.9,0.42716437726121614,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,0,1,1,59,1,1,0,1,1,1,1,111.1,0.23115449454335849,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,0,1,3,0,0,0,1,1,1,0,70.7,0.4052852301788768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,38,0,0,0,0,0,0,1,24.85,0.31862213903322684,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,37,1,1,1,0,0,0,0,91.2,0.25810592789863357,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,37,1,1,1,1,0,0,0,65.6,0.27496602192130115,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,24,0,0,1,0,0,1,1,40.65,0.31988690034126666,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,14,1,1,0,1,0,0,0,59.45,0.3295379210586093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,72,1,1,0,1,1,1,1,109.95,0.2243018889205706,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,1,0,53,0,1,1,1,1,1,1,60.45,0.26071467290376105,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,0,8,0,0,0,0,0,1,1,84.9,0.3306697688844978,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,72,1,1,1,0,0,0,0,38.5,0.2669540531901138,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,0,17,0,0,0,0,1,1,1,92.55,0.29195641740537753,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,2,0,1,0,0,0,0,1,73.55,0.43608645637625143,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,8,0,0,0,0,0,0,0,20.15,0.43088693800637673,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,48,0,1,1,0,0,0,0,34.7,0.29226493490358446,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,0,10,0,0,0,0,0,0,1,24.5,0.3933077505101537,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,0,0,0,0,0,0,0,1,19.7,0.6084930594463308,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,0,0,0,20.6,0.6039794050069606,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,29,1,0,1,1,0,0,0,58.0,0.2884945518152098,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,1,65,0,1,1,0,1,1,1,107.45,0.2283814464593419,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,8,1,1,1,0,0,0,1,65.5,0.34696735644934085,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,61,0,0,0,0,0,0,0,25.45,0.2943149876793338,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,45,0,0,1,0,1,1,1,100.15,0.2464794802236491,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,1,72,0,1,1,0,1,1,1,104.45,0.22623158182988423,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,1,12,0,0,0,0,0,0,1,21.15,0.3852132965022153,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,7,0,0,0,0,1,1,0,96.2,0.3406726547798771,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,9,0,0,0,0,0,0,1,44.4,0.3770268388197405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,0,43,0,0,1,1,1,1,1,107.55,0.2458034705507772,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,1,1,58,0,0,1,1,0,1,0,94.35,0.23756002725317893,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,0,16,0,0,1,0,1,1,1,98.75,0.29278271335607237,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,2,0,0,0,0,0,0,0,20.3,0.5401806451497481,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,8,0,1,1,0,1,1,0,101.15,0.32536486835990347,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,40,1,0,1,0,1,1,0,105.75,0.2486765049850542,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,9,1,0,0,0,0,0,1,81.15,0.32928538501999005,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,41,0,1,0,1,1,0,1,89.55,0.2539335278197417,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,26,0,1,1,0,0,0,1,54.75,0.29873730703120116,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,0,33,0,1,0,1,0,0,1,53.75,0.2852241690364372,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,1,68,0,1,1,1,1,1,0,105.75,0.22692905430530114,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,0,65,0,1,1,1,1,1,1,105.85,0.23016850868470382,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,55,0,1,0,1,0,1,1,64.2,0.2551150544971438,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,0,20,0,0,1,0,1,0,1,88.7,0.28775416165291595,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,19,0,0,0,1,0,1,1,87.7,0.2887322520631115,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,45,0,0,1,0,0,1,1,89.3,0.24903508189412868,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,70,0,0,0,0,0,0,1,20.15,0.29858540269909756,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,0,2,0,0,0,0,1,0,1,79.75,0.42720764536858946,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,27,0,0,0,0,1,1,1,94.55,0.2675774688964027,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,12,0,0,0,0,0,0,1,20.05,0.39468325905782825,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0,0,1,72,1,1,1,1,1,1,0,67.2,0.2445799446111103,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,12,0,0,0,0,1,1,0,94.55,0.30790475823831104,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,5,0,0,0,0,0,0,1,69.05,0.382661785759728,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,71,1,1,1,0,1,1,1,107.5,0.22496983173868923,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,35,0,0,1,1,1,1,1,73.0,0.271965544389835,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,1,1,70,1,1,1,1,1,1,0,114.75,0.22435000903731403,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,0,31,0,0,0,0,0,0,1,76.05,0.27670731063621734,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,52,0,0,1,1,0,1,1,96.25,0.24190580085195004,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,0,37,0,0,1,0,1,1,1,101.1,0.25377162463141273,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,69,0,1,0,1,1,1,1,104.7,0.22746100742972883,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,0,30,0,0,0,0,0,0,0,77.9,0.27422731318780535,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,33,1,0,0,0,0,1,1,90.65,0.26346998852488435,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,54,0,1,1,1,1,1,1,110.45,0.23408640645084258,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,0,59,1,0,0,1,0,1,0,68.7,0.25025573489013503,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,0,55,1,1,0,0,1,0,1,44.85,0.2718227398450023,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,69,0,0,1,0,0,0,1,29.8,0.27869173499144706,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,66,0,1,0,0,1,0,1,88.9,0.23458860817248334,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,1,37,1,0,1,1,0,0,1,58.75,0.2772219611888798,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,1,0,9,0,0,0,0,0,0,0,19.85,0.4196290181291099,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
